Date,Province,Daily_Case,Daily_Death,Daily_Recovered,Active_Case,Cumulative_Case,Cumulative_Recovered,Cumulative_Death,Cumulative_Active_Case
22/07/2020,ACEH,2,0,4,-2,151,76,9,66
23/07/2020,ACEH,7,1,1,5,158,77,10,71
24/07/2020,ACEH,4,0,12,-8,162,89,10,63
25/07/2020,ACEH,6,0,2,4,168,91,10,67
26/07/2020,ACEH,0,0,0,0,168,91,10,67
27/07/2020,ACEH,0,0,0,0,168,91,10,67
28/07/2020,ACEH,25,0,0,25,193,91,10,92
29/07/2020,ACEH,45,3,0,42,238,91,13,134
30/07/2020,ACEH,74,0,0,74,312,91,13,208
31/07/2020,ACEH,98,0,0,98,410,91,13,306
01/08/2020,ACEH,0,1,0,-1,410,91,14,305
02/08/2020,ACEH,21,2,0,19,431,91,16,324
03/08/2020,ACEH,2,1,0,1,433,91,17,325
04/08/2020,ACEH,7,0,0,7,440,91,17,332
05/08/2020,ACEH,2,1,0,1,442,91,18,333
06/08/2020,ACEH,41,0,1,40,483,92,18,373
07/08/2020,ACEH,53,0,0,53,536,92,18,426
08/08/2020,ACEH,0,0,0,0,536,92,18,426
09/08/2020,ACEH,44,1,0,43,580,92,19,469
10/08/2020,ACEH,96,0,1,95,676,93,19,564
11/08/2020,ACEH,0,1,0,-1,676,93,20,563
12/08/2020,ACEH,72,2,98,-28,748,191,22,535
13/08/2020,ACEH,1,1,0,0,749,191,23,535
14/08/2020,ACEH,92,0,0,92,841,191,23,627
15/08/2020,ACEH,25,2,0,23,866,191,25,650
16/08/2020,ACEH,11,0,0,11,877,191,25,661
17/08/2020,ACEH,168,0,0,168,1045,191,25,829
18/08/2020,ACEH,25,2,0,23,1070,191,27,852
19/08/2020,ACEH,63,0,0,63,1133,191,27,915
20/08/2020,ACEH,4,0,0,4,1137,191,27,919
21/08/2020,ACEH,4,2,0,2,1141,191,29,921
22/08/2020,ACEH,70,0,0,70,1211,191,29,991
23/08/2020,ACEH,0,2,0,-2,1211,191,31,989
24/08/2020,ACEH,30,3,0,27,1241,191,34,1016
25/08/2020,ACEH,20,3,0,17,1261,191,37,1033
26/08/2020,ACEH,30,0,0,30,1291,191,37,1063
27/08/2020,ACEH,108,0,0,108,1399,191,37,1171
28/08/2020,ACEH,50,11,0,39,1449,191,48,1210
29/08/2020,ACEH,97,6,0,91,1546,191,54,1301
30/08/2020,ACEH,54,4,56,-6,1600,247,58,1295
31/08/2020,ACEH,33,2,66,-35,1633,313,60,1260
01/09/2020,ACEH,16,3,82,-69,1649,395,63,1191
02/09/2020,ACEH,48,3,1,44,1697,396,66,1235
03/09/2020,ACEH,97,3,8,86,1794,404,69,1321
04/09/2020,ACEH,90,3,31,56,1884,435,72,1377
05/09/2020,ACEH,61,1,0,60,1945,435,73,1437
06/09/2020,ACEH,78,2,0,76,2023,435,75,1513
07/09/2020,ACEH,19,3,0,16,2042,435,78,1529
08/09/2020,ACEH,12,2,58,-48,2054,493,80,1481
09/09/2020,ACEH,98,1,9,88,2152,502,81,1569
10/09/2020,ACEH,106,2,1,103,2258,503,83,1672
11/09/2020,ACEH,145,2,2,141,2403,505,85,1813
12/09/2020,ACEH,124,0,1,123,2527,506,85,1936
13/09/2020,ACEH,212,5,0,207,2739,506,90,2143
14/09/2020,ACEH,153,5,52,96,2892,558,95,2239
15/09/2020,ACEH,140,6,142,-8,3032,700,101,2231
16/09/2020,ACEH,95,12,390,-307,3127,1090,113,1924
17/09/2020,ACEH,109,12,1,96,3236,1091,125,2020
18/09/2020,ACEH,116,4,160,-48,3352,1251,129,1972
19/09/2020,ACEH,175,0,45,130,3527,1296,129,2102
20/09/2020,ACEH,68,4,0,64,3595,1296,133,2166
21/09/2020,ACEH,99,2,366,-269,3694,1662,135,1897
22/09/2020,ACEH,91,7,95,-11,3785,1757,142,1886
23/09/2020,ACEH,50,3,3,44,3835,1760,145,1930
24/09/2020,ACEH,56,1,115,-60,3891,1875,146,1870
25/09/2020,ACEH,91,2,1,88,3982,1876,148,1958
26/09/2020,ACEH,191,3,1,187,4173,1877,151,2145
27/09/2020,ACEH,73,5,149,-81,4246,2026,156,2064
28/09/2020,ACEH,79,13,161,-95,4325,2187,169,1969
29/09/2020,ACEH,146,9,120,17,4471,2307,178,1986
30/09/2020,ACEH,83,3,2,78,4554,2309,181,2064
01/10/2020,ACEH,112,3,158,-49,4666,2467,184,2015
02/10/2020,ACEH,188,6,0,182,4854,2467,190,2197
03/10/2020,ACEH,73,3,150,-80,4927,2617,193,2117
04/10/2020,ACEH,67,7,187,-127,4994,2804,200,1990
05/10/2020,ACEH,70,6,173,-109,5064,2977,206,1881
